player_id,name,team,canonical_position,lineup_position,age,dob,height_cm,country,market_value_eur,appearances,starts,minutes,avg_rating,goals,assists,xg,xa,slug,totalShots,shotOffTarget,onTargetScoringAttempt,touches,totalPass,accuratePass,keyPass,totalLongBalls,accurateLongBalls,totalCross,accurateCross,duelWon,duelLost,aerialWon,aerialLost,totalTackle,wonTackle,interceptionWon,totalClearance,ballRecovery,possessionLostCtrl,fouls,wasFouled,dribbleValueNormalized,totalProgression,progressiveBallCarriesCount,saves,goalsPrevented,goals_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,prog_carries_p90,tackles_p90,interceptions_p90,recoveries_p90,role,ga_total,xga_total,mv_millions
759284,Quentin Lecoeuche,Wisła Płock,D,D,32,1994-02-04,172.0,France,320000.0,28,20,1847.0,6.8776394152680025,0.0,0.0,0.4239,2.9235729,quentin-lecoeuche,5,2.0,3.0,976.0,479.0,389.0,25.0,60.0,29.0,124.0,36.0,67.0,61.0,9.0,21.0,24.0,17.0,17.0,66.0,47.0,247.0,13.0,24.0,0.76,378.8474064654031,9.0,0.0,0.0,0.0,0.021,0.142,0.244,1.218,0.439,1.169,0.828,2.29,DEF,0.0,3.3474729,0.32
1108616,Tomasz Neugebauer,KS Lechia Gdańsk,M,M,23,2003-05-08,180.0,Poland,850000.0,33,20,1835.0,6.695313351498638,3.0,2.0,2.2494,2.52678508,tomasz-neugebauer,33,14.0,11.0,964.0,620.0,464.0,24.0,62.0,30.0,28.0,7.0,84.0,135.0,23.0,37.0,39.0,24.0,22.0,22.0,95.0,254.0,35.0,18.0,1.6800000000000002,356.67386984903453,6.0,0.0,0.0,0.147,0.11,0.124,1.619,1.177,0.294,1.913,1.079,4.659,MID,5.0,4.776185079999999,0.85
841409,Damian Michalski,Zagłębie Lubin,D,D,28,1998-05-17,191.0,Poland,515000.0,34,20,1834.0,6.81145038167939,1.0,0.0,1.5089,0.68792862,damian-michalski,16,9.0,3.0,794.0,488.0,352.0,8.0,92.0,32.0,2.0,0.0,84.0,53.0,63.0,40.0,10.0,6.0,21.0,174.0,36.0,149.0,13.0,13.0,0.65,182.0845029149709,2.0,0.0,0.0,0.049,0.074,0.034,0.785,0.393,0.098,0.491,1.031,1.767,DEF,1.0,2.19682862,0.515
1046316,Kacper Sezonienko,KS Lechia Gdańsk,M,M,23,2003-03-23,193.0,Poland,875000.0,33,24,1825.0,6.791936368623149,5.0,2.0,2.9263,1.72546287,kacper-sezonienko,24,8.0,9.0,732.0,428.0,303.0,23.0,17.0,7.0,17.0,6.0,107.0,120.0,35.0,38.0,42.0,26.0,17.0,31.0,65.0,210.0,41.0,19.0,1.66,291.1733419498413,9.0,0.0,0.0,0.247,0.144,0.085,1.184,1.134,0.444,2.071,0.838,3.205,MID,7.0,4.65176287,0.875
312908,Leonardo Koutris,Pogoń Szczecin,D,D,30,1995-07-23,175.0,Greece,680000.0,33,20,1822.0,6.7341383095499445,0.0,2.0,0.9751,2.02162208,leonardo-koutris,15,6.0,2.0,1421.0,892.0,710.0,22.0,103.0,44.0,75.0,17.0,78.0,61.0,8.0,24.0,31.0,15.0,27.0,70.0,73.0,321.0,12.0,29.0,0.8,678.0808425495371,13.0,0.0,0.0,0.0,0.048,0.1,0.741,1.087,0.642,1.531,1.334,3.606,DEF,2.0,2.99672208,0.68
557336,Radovan Pankov,Legia Warszawa,D,D,30,1995-08-05,185.0,Serbia,475000.0,25,19,1817.0,6.994221243808475,1.0,0.0,1.0558,0.8454585,radovan-pankov,16,5.0,4.0,1338.0,1007.0,847.0,7.0,113.0,44.0,4.0,0.0,121.0,70.0,70.0,45.0,28.0,17.0,21.0,101.0,64.0,203.0,21.0,20.0,1.68,270.20775094479103,7.0,0.0,0.0,0.05,0.052,0.042,0.793,0.347,0.347,1.387,1.04,3.17,DEF,1.0,1.9012585,0.475
190911,Josip Ćorluka,Zagłębie Lubin,D,D,31,1995-03-03,184.0,Bosnia & Herzegovina,370000.0,31,21,1800.0,6.9590000000000005,1.0,1.0,0.7497,1.54390162,josip-corluka,11,3.0,3.0,1061.0,517.0,319.0,15.0,145.0,42.0,65.0,23.0,119.0,88.0,47.0,40.0,52.0,28.0,25.0,106.0,88.0,332.0,12.0,12.0,-0.08,229.0246566960994,4.0,0.0,0.0,0.05,0.037,0.077,0.55,0.75,0.2,2.6,1.25,4.4,DEF,2.0,2.29360162,0.37
797284,Sergi Samper,Motor Lublin,M,M,31,1995-01-20,181.0,Spain,435000.0,33,20,1798.0,6.927030033370412,0.0,2.0,0.3679,1.21173133,sergi-samper,8,5.0,2.0,1315.0,1076.0,919.0,11.0,100.0,58.0,17.0,2.0,61.0,62.0,17.0,12.0,35.0,25.0,24.0,57.0,93.0,205.0,23.0,5.0,2.24,532.0291863718681,8.0,0.0,0.0,0.0,0.018,0.061,0.4,0.551,0.4,1.752,1.201,4.655,MID,2.0,1.5796313300000002,0.435
801113,Sebastian Milewski,GKS Katowice,M,M,28,1998-04-30,175.0,Poland,410000.0,27,20,1783.0,6.748794167134043,1.0,2.0,0.8735,0.61846776,sebastian-milewski,17,11.0,2.0,970.0,646.0,521.0,6.0,60.0,24.0,4.0,1.0,111.0,116.0,31.0,24.0,33.0,26.0,16.0,41.0,101.0,197.0,48.0,36.0,2.06,440.92622497817047,13.0,0.0,0.0,0.05,0.044,0.031,0.858,0.303,0.656,1.666,0.808,5.098,MID,3.0,1.49196776,0.41
787734,Kamil Zapolnik,Bruk-Bet Termalica Nieciecza,F,F,33,1992-09-09,182.0,Poland,160000.0,27,20,1775.0,6.896,6.0,0.0,7.0992,1.37335976,kamil-zapolnik,38,16.0,19.0,696.0,420.0,258.0,18.0,7.0,3.0,3.0,0.0,166.0,162.0,106.0,81.0,19.0,14.0,3.0,40.0,46.0,236.0,43.0,41.0,0.53,26.8139258750944,8.0,0.0,0.0,0.304,0.36,0.07,1.927,0.913,0.406,0.963,0.152,2.332,FWD,6.0,8.47255976,0.16
338475,Rafał Augustyniak,Legia Warszawa,M,D,32,1993-10-14,185.0,Poland,390000.0,33,19,1766.0,6.958437146092864,2.0,0.0,2.4652,1.51002112,rafa-augustyniak,24,10.0,2.0,1336.0,961.0,843.0,11.0,79.0,31.0,8.0,2.0,114.0,102.0,56.0,28.0,31.0,15.0,21.0,69.0,120.0,232.0,39.0,17.0,2.7,1025.3906999529677,15.0,0.0,0.0,0.102,0.126,0.077,1.223,0.561,0.764,1.58,1.07,6.116,MID,2.0,3.9752211199999996,0.39
956678,Morgan Fassbender,Bruk-Bet Termalica Nieciecza,F,F,27,1998-10-18,184.0,Germany,315000.0,31,22,1732.0,6.643533487297923,3.0,1.0,3.1211,3.69988435,morgan-fassbender,42,16.0,11.0,683.0,307.0,213.0,21.0,11.0,2.0,36.0,6.0,82.0,139.0,16.0,29.0,19.0,8.0,6.0,8.0,53.0,280.0,26.0,14.0,4.86,465.3699140410898,31.0,0.0,0.0,0.156,0.162,0.192,2.182,1.091,1.611,0.987,0.312,2.754,FWD,4.0,6.82098435,0.315
1141665,Leandro Sanca,Piast Gliwice,M,M,26,2000-01-04,184.0,Guinea-Bissau,515000.0,34,19,1725.0,6.8343188405797095,3.0,4.0,3.0491,2.10248385,leandro-sanca,67,28.0,19.0,1022.0,516.0,411.0,23.0,37.0,20.0,102.0,20.0,115.0,102.0,13.0,15.0,49.0,32.0,22.0,21.0,103.0,312.0,10.0,15.0,6.12,911.817007888538,34.0,0.0,0.0,0.157,0.159,0.11,3.496,1.2,1.774,2.557,1.148,5.374,MID,7.0,5.15158385,0.515
1514873,Marcel Krajewski,Widzew Łódź,D,D,21,2004-10-21,182.0,Poland,1600000.0,30,18,1723.0,6.541289198606272,0.0,3.0,0.6232,1.97941033,marcel-krajewski,17,9.0,3.0,1124.0,629.0,470.0,15.0,80.0,23.0,45.0,5.0,110.0,113.0,29.0,39.0,40.0,26.0,11.0,60.0,57.0,273.0,27.0,25.0,1.31,386.3910678595741,11.0,0.0,0.0,0.0,0.033,0.103,0.888,0.784,0.575,2.089,0.575,2.977,DEF,3.0,2.60261033,1.6
990802,Kike Hermoso,MZKS Arka Gdynia,D,D,26,1999-08-10,190.0,Spain,275000.0,33,18,1712.0,6.705263157894737,1.0,2.0,1.7807,0.44306508,kike-hermoso,16,11.0,3.0,1139.0,809.0,644.0,7.0,132.0,52.0,3.0,1.0,106.0,92.0,64.0,43.0,31.0,16.0,23.0,125.0,53.0,199.0,28.0,6.0,1.31,281.485961228987,6.0,0.0,0.0,0.053,0.094,0.023,0.841,0.368,0.315,1.63,1.209,2.786,DEF,3.0,2.2237650799999997,0.275
1562120,Wojciech Mońka,Lech Poznań,D,D,19,2007-01-18,188.0,Poland,3900000.0,32,19,1710.0,7.073684210526316,0.0,0.0,0.4170999999999999,0.56264354,monka-wojciech,6,3.0,1.0,1411.0,1186.0,1080.0,8.0,73.0,32.0,0.0,0.0,65.0,36.0,26.0,20.0,23.0,13.0,14.0,86.0,84.0,127.0,6.0,9.0,3.69,1846.350720850791,33.0,0.0,0.0,0.0,0.022,0.03,0.316,0.421,1.737,1.211,0.737,4.421,DEF,0.0,0.97974354,3.9
136155,Bartosz Kopacz,Bruk-Bet Termalica Nieciecza,D,D,34,1992-05-21,188.0,Poland,215000.0,22,19,1710.0,6.7,0.0,0.0,1.2194,0.34810492,bartosz-kopacz,17,7.0,6.0,897.0,606.0,509.0,5.0,68.0,25.0,2.0,0.0,90.0,67.0,46.0,35.0,27.0,18.0,26.0,119.0,79.0,123.0,17.0,11.0,1.56,216.134427712365,2.0,0.0,0.0,0.0,0.064,0.018,0.895,0.263,0.105,1.421,1.368,4.158,DEF,0.0,1.56750492,0.215
1046322,Ricardo Visus,Widzew Łódź,D,D,25,2001-04-24,192.0,Spain,815000.0,32,19,1709.0,6.8529549444119375,0.0,0.0,0.6807000000000001,0.63061134,ricardo-visus,18,9.0,4.0,1386.0,1143.0,962.0,9.0,203.0,106.0,4.0,0.0,65.0,65.0,39.0,38.0,16.0,10.0,15.0,97.0,81.0,202.0,18.0,9.0,3.14,465.478602396947,4.0,0.0,0.0,0.0,0.036,0.033,0.948,0.474,0.211,0.843,0.79,4.266,DEF,0.0,1.31131134,0.815
981527,Mateusz Skrzypczak,Lech Poznań,D,D,25,2000-08-22,191.0,Poland,1000000.0,31,17,1703.0,6.908103347034645,1.0,0.0,0.9249,1.16562283,mateusz-skrzypczak,8,3.0,2.0,1467.0,1279.0,1200.0,9.0,83.0,51.0,0.0,0.0,74.0,53.0,45.0,34.0,12.0,6.0,12.0,80.0,50.0,87.0,12.0,16.0,2.27,872.9917836134362,8.0,0.0,0.0,0.053,0.049,0.062,0.423,0.476,0.423,0.634,0.634,2.642,DEF,1.0,2.0905228300000003,1.0
345972,Damian Szymański,Legia Warszawa,M,M,30,1995-06-16,185.0,Poland,945000.0,28,19,1694.0,7.049586776859504,1.0,0.0,0.8405,3.2117780700000003,damian-szymanski,13,4.0,3.0,1344.0,1021.0,829.0,18.0,145.0,61.0,58.0,17.0,79.0,98.0,18.0,32.0,38.0,24.0,27.0,35.0,104.0,271.0,35.0,13.0,2.83,532.8804271496401,12.0,0.0,0.0,0.053,0.045,0.171,0.691,0.956,0.638,2.019,1.434,5.525,MID,1.0,4.05227807,0.945
900494,Jesús Jiménez,Bruk-Bet Termalica Nieciecza,F,F,32,1993-11-05,180.0,Spain,290000.0,31,19,1693.0,6.812765957446809,5.0,2.0,7.8702,3.88192125,jesus-jimenez,35,10.0,17.0,778.0,506.0,385.0,17.0,31.0,17.0,17.0,5.0,89.0,106.0,36.0,27.0,16.0,7.0,3.0,13.0,55.0,225.0,30.0,17.0,4.55,606.1383908736436,15.0,0.0,0.0,0.266,0.418,0.206,1.861,0.904,0.797,0.851,0.159,2.924,FWD,7.0,11.75212125,0.29
966624,Roman Yakuba,Zagłębie Lubin,D,D,25,2001-04-23,191.0,Ukraine,775000.0,24,19,1691.0,6.732939089296274,0.0,0.0,1.3342,0.7900285,roman-yakuba,11,5.0,2.0,1038.0,663.0,478.0,8.0,143.0,44.0,14.0,2.0,97.0,65.0,60.0,28.0,28.0,16.0,25.0,119.0,48.0,254.0,20.0,7.0,0.53,-104.38128340720196,2.0,0.0,0.0,0.0,0.071,0.042,0.585,0.426,0.106,1.49,1.331,2.555,DEF,0.0,2.1242285,0.775
998446,Aleksandar Ćirković,KS Lechia Gdańsk,M,M,24,2001-09-21,180.0,Serbia,1800000.0,26,19,1689.0,6.9442865600947306,4.0,5.0,4.3734,4.98300519,aleksandar-cirkovic,35,11.0,17.0,813.0,461.0,337.0,43.0,22.0,7.0,98.0,26.0,70.0,64.0,5.0,13.0,17.0,10.0,10.0,8.0,73.0,275.0,15.0,16.0,5.77,1238.761862484828,49.0,0.0,0.0,0.213,0.233,0.266,1.865,2.291,2.611,0.906,0.533,3.89,MID,9.0,9.35640519,1.8
585266,Dawid Gojny,MZKS Arka Gdynia,D,D,31,1994-08-31,179.0,Poland,235000.0,23,18,1671.0,6.826570915619389,1.0,1.0,0.9679,1.57701937,dawid-gojny,7,4.0,2.0,1094.0,707.0,561.0,11.0,123.0,44.0,38.0,10.0,99.0,62.0,31.0,24.0,35.0,21.0,17.0,66.0,72.0,228.0,15.0,28.0,0.6900000000000001,266.8285301048504,3.0,0.0,0.0,0.054,0.052,0.085,0.377,0.592,0.162,1.885,0.916,3.878,DEF,2.0,2.5449193699999997,0.235
997523,Antoñín,MKS Korona Kielce,F,F,26,2000-04-16,182.0,Spain,515000.0,29,20,1661.0,6.553401565322096,3.0,1.0,7.9056,1.23446486,antonin,47,17.0,16.0,575.0,265.0,210.0,12.0,8.0,2.0,39.0,6.0,70.0,107.0,17.0,27.0,12.0,8.0,3.0,9.0,35.0,208.0,22.0,18.0,2.76,421.4049722500774,15.0,0.0,0.0,0.163,0.428,0.067,2.547,0.65,0.813,0.65,0.163,1.896,FWD,4.0,9.140064859999999,0.515
826206,Aurélien Nguiamba,MZKS Arka Gdynia,M,M,27,1999-01-17,179.0,France,425000.0,29,19,1658.0,6.635765983112184,0.0,0.0,0.2946,0.44346665,aurelien-nguiamba,5,4.0,1.0,984.0,770.0,683.0,4.0,36.0,22.0,1.0,0.0,84.0,72.0,33.0,24.0,35.0,15.0,33.0,43.0,62.0,114.0,29.0,12.0,1.01,84.9852080908812,3.0,0.0,0.0,0.0,0.016,0.024,0.271,0.217,0.163,1.9,1.791,3.366,MID,0.0,0.7380666499999999,0.425
335887,Filip Jagiełło,Lech Poznań,M,M,28,1997-08-08,182.0,Poland,1100000.0,28,17,1657.0,6.961919130959564,1.0,4.0,2.7219,3.60903778,filip-jagieo,39,13.0,10.0,1211.0,980.0,820.0,25.0,75.0,47.0,16.0,2.0,55.0,65.0,10.0,16.0,16.0,7.0,6.0,20.0,81.0,228.0,11.0,21.0,3.66,188.1406588778348,1.0,0.0,0.0,0.054,0.148,0.196,2.118,1.358,0.054,0.869,0.326,4.4,MID,5.0,6.33093778,1.1
905421,Luis Palma,Lech Poznań,M,M,26,2000-01-17,179.0,Honduras,3600000.0,31,18,1655.0,7.397883917775091,10.0,6.0,6.0144,6.23079223,luis-palma,79,25.0,36.0,1034.0,614.0,493.0,52.0,70.0,42.0,108.0,18.0,79.0,75.0,11.0,12.0,13.0,10.0,4.0,9.0,56.0,306.0,12.0,18.0,4.28,561.8926999875481,22.0,0.0,0.0,0.544,0.327,0.339,4.296,2.828,1.196,0.707,0.218,3.045,MID,16.0,12.24519223,3.6
1014682,Pablo Rodríguez,Lech Poznań,M,M,24,2001-08-04,178.0,Spain,2100000.0,31,21,1647.0,6.719125683060109,3.0,1.0,4.6637,3.82580812,pablo-rodriguez,41,14.0,12.0,891.0,558.0,445.0,32.0,39.0,20.0,14.0,3.0,100.0,110.0,5.0,18.0,23.0,13.0,8.0,21.0,76.0,207.0,35.0,55.0,3.48,309.1621246566264,11.0,0.0,0.0,0.164,0.255,0.209,2.24,1.749,0.601,1.257,0.437,4.153,MID,4.0,8.48950812,2.1
1009362,Oliwier Zych,Raków Częstochowa,G,G,21,2004-06-28,193.0,Poland,2100000.0,32,18,1643.0,7.083323189287888,0.0,0.0,0.0,0.03074723,zych-oliwier,0,0.0,0.0,719.0,563.0,313.0,1.0,362.0,127.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,167.0,253.0,0.0,0.0,0.24,130.84406496432482,0.0,54.0,1.9334,0.0,0.0,0.002,0.0,0.055,0.0,0.0,0.0,9.148,GK,0.0,0.03074723,2.1
878699,Martin Minchev,Cracovia,F,F,25,2001-04-22,184.0,Bulgaria,1100000.0,30,20,1640.0,6.764451219512195,4.0,1.0,3.8507,2.01414051,martin-minchev,34,11.0,14.0,637.0,310.0,218.0,14.0,13.0,6.0,48.0,11.0,110.0,117.0,35.0,42.0,43.0,32.0,2.0,20.0,55.0,204.0,28.0,23.0,2.67,69.8388761022459,3.0,0.0,0.0,0.22,0.211,0.111,1.866,0.768,0.165,2.36,0.11,3.018,FWD,5.0,5.86484051,1.1
1638174,Mbaye Ndiaye,Motor Lublin,M,M,22,2003-10-10,176.0,Senegal,1900000.0,24,19,1638.0,6.905616605616605,8.0,2.0,5.4419,3.38887614,mbaye-ndiaye,38,13.0,18.0,646.0,280.0,204.0,25.0,6.0,4.0,21.0,4.0,75.0,108.0,12.0,26.0,25.0,16.0,4.0,15.0,56.0,230.0,35.0,13.0,4.49,637.7283374163657,34.0,0.0,0.0,0.44,0.299,0.186,2.088,1.374,1.868,1.374,0.22,3.077,MID,10.0,8.830776140000001,1.9
888699,Radu Boboc,Bruk-Bet Termalica Nieciecza,M,M,27,1999-04-24,174.0,Romania,535000.0,29,17,1629.0,6.669551872314304,0.0,2.0,0.6749,4.39799265,radu-boboc,11,4.0,2.0,943.0,553.0,395.0,23.0,52.0,13.0,63.0,14.0,49.0,47.0,13.0,13.0,25.0,20.0,14.0,43.0,53.0,249.0,17.0,7.0,-0.51,203.3418677881906,8.0,0.0,0.0,0.0,0.037,0.243,0.608,1.271,0.442,1.381,0.773,2.928,MID,2.0,5.07289265,0.535
796980,Adam Radwański,Zagłębie Lubin,M,M,28,1998-04-10,169.0,Poland,430000.0,32,19,1628.0,6.882298709280885,4.0,6.0,2.2697,2.5356984,adam-radwanski,26,5.0,11.0,984.0,524.0,354.0,39.0,72.0,33.0,39.0,9.0,80.0,156.0,17.0,34.0,27.0,12.0,15.0,19.0,95.0,347.0,41.0,19.0,2.26,328.8213493850696,8.0,0.0,0.0,0.221,0.125,0.14,1.437,2.156,0.442,1.493,0.829,5.252,MID,10.0,4.8053984,0.43
190663,Luka Lučić,Zagłębie Lubin,D,D,31,1995-01-02,182.0,Croatia,330000.0,31,17,1621.0,7.003084515731031,0.0,1.0,0.4411,2.8334313,luka-lucic,7,5.0,2.0,987.0,615.0,454.0,25.0,133.0,68.0,72.0,24.0,80.0,62.0,27.0,18.0,35.0,23.0,16.0,87.0,76.0,255.0,18.0,16.0,1.79,434.0726157591152,7.0,0.0,0.0,0.0,0.024,0.157,0.389,1.388,0.389,1.943,0.888,4.22,DEF,1.0,3.2745313,0.33
906963,Andrias Edmundsson,Wisła Płock,D,D,25,2000-12-18,193.0,Faroe Islands,3100000.0,18,18,1620.0,7.0,1.0,0.0,0.7841,0.39777796,andrias-edmundsson,15,9.0,4.0,1032.0,730.0,551.0,6.0,151.0,57.0,12.0,3.0,105.0,70.0,63.0,39.0,31.0,19.0,21.0,115.0,57.0,213.0,20.0,8.0,1.15,-21.525,0.0,0.0,0.0,0.056,0.044,0.022,0.833,0.333,0.0,1.722,1.167,3.167,DEF,1.0,1.18187796,3.1
1130781,Sergio Guerrero,Bruk-Bet Termalica Nieciecza,M,M,27,1999-04-10,174.0,Spain,360000.0,30,18,1597.0,6.671759549154665,2.0,2.0,0.9351,0.91224402,sergio-guerrero,16,6.0,3.0,867.0,659.0,567.0,12.0,65.0,34.0,15.0,5.0,55.0,82.0,12.0,14.0,16.0,8.0,16.0,29.0,69.0,139.0,31.0,21.0,1.5500000000000005,163.9563393871996,2.0,0.0,0.0,0.113,0.053,0.051,0.902,0.676,0.113,0.902,0.902,3.889,MID,4.0,1.84734402,0.36
943253,Eduardo Espiau,MZKS Arka Gdynia,F,F,31,1994-12-18,184.0,Spain,280000.0,29,17,1592.0,6.685229415461973,6.0,0.0,3.5022,0.6934647,eduardo-espiau,32,10.0,14.0,536.0,278.0,182.0,7.0,5.0,4.0,1.0,0.0,100.0,134.0,53.0,82.0,12.0,8.0,1.0,21.0,38.0,182.0,18.0,27.0,0.5399999999999999,-36.57341646441005,3.0,0.0,0.0,0.339,0.198,0.039,1.809,0.396,0.17,0.678,0.057,2.148,FWD,6.0,4.1956647,0.28
1111214,Vasco Lopes,Radomiak Radom,M,M,26,1999-09-02,185.0,Cape Verde,535000.0,32,20,1585.0,6.593817034700315,0.0,4.0,1.964,2.28004711,vasco-lopes,36,15.0,6.0,888.0,448.0,375.0,27.0,14.0,9.0,68.0,12.0,115.0,149.0,12.0,26.0,21.0,16.0,6.0,8.0,63.0,280.0,27.0,35.0,4.44,803.925485016656,28.0,0.0,0.0,0.0,0.112,0.129,2.044,1.533,1.59,1.192,0.341,3.577,MID,4.0,4.24404711,0.535
1146079,Bartłomiej Smolarczyk,MKS Korona Kielce,D,D,22,2003-07-02,191.0,Poland,670000.0,32,17,1574.0,6.825158831003812,1.0,0.0,0.5672,0.43159169,bartlomiej-smolarczyk,8,2.0,2.0,826.0,601.0,473.0,4.0,101.0,36.0,7.0,1.0,79.0,53.0,38.0,28.0,27.0,16.0,13.0,87.0,70.0,147.0,15.0,8.0,0.47,261.82394936133755,2.0,0.0,0.0,0.057,0.032,0.025,0.457,0.229,0.114,1.544,0.743,4.003,DEF,1.0,0.99879169,0.67
834983,Maciej Wolski,Bruk-Bet Termalica Nieciecza,M,M,29,1997-03-29,176.0,Poland,320000.0,24,18,1570.0,6.84968152866242,0.0,1.0,0.3075,1.08160029,maciej-wolski,8,2.0,2.0,868.0,494.0,346.0,13.0,94.0,32.0,37.0,8.0,71.0,52.0,12.0,5.0,27.0,21.0,9.0,44.0,88.0,235.0,19.0,24.0,1.24,90.2108520648413,5.0,0.0,0.0,0.0,0.018,0.062,0.459,0.745,0.287,1.548,0.516,5.045,MID,1.0,1.38910029,0.32
1108621,Tomasz Wójtowicz,KS Lechia Gdańsk,D,D,22,2003-12-19,180.0,Poland,470000.0,34,20,1569.0,6.78495857233907,0.0,0.0,0.438,2.46755163,tomasz-wojtowicz,7,3.0,3.0,1109.0,701.0,536.0,13.0,87.0,28.0,53.0,14.0,94.0,70.0,17.0,16.0,43.0,25.0,20.0,46.0,84.0,277.0,13.0,19.0,2.46,897.6752001180918,13.0,0.0,0.0,0.0,0.025,0.142,0.402,0.746,0.746,2.467,1.147,4.818,DEF,0.0,2.90555163,0.47
1134514,Fábio Ronaldo,Motor Lublin,M,M,25,2001-04-28,178.0,Portugal,1900000.0,27,19,1544.0,6.871502590673575,4.0,3.0,4.5991,2.86710449,fabio-ronaldo,29,8.0,10.0,811.0,406.0,312.0,23.0,9.0,5.0,32.0,9.0,117.0,159.0,21.0,36.0,29.0,16.0,10.0,17.0,85.0,269.0,17.0,40.0,2.72,890.721611810886,37.0,0.0,0.0,0.233,0.268,0.167,1.69,1.341,2.157,1.69,0.583,4.955,MID,7.0,7.46620449,1.9
972451,Hugo Vallejo,Piast Gliwice,M,M,26,2000-02-15,181.0,Spain,505000.0,32,18,1527.0,6.96402359108781,4.0,2.0,3.3437,3.44130673,hugo-vallejo,33,9.0,13.0,973.0,690.0,576.0,30.0,13.0,9.0,16.0,2.0,89.0,105.0,26.0,33.0,22.0,14.0,7.0,12.0,96.0,225.0,8.0,15.0,6.25,1251.830361962874,62.0,0.0,0.0,0.236,0.197,0.203,1.945,1.768,3.654,1.297,0.413,5.658,MID,6.0,6.78500673,0.505
959003,Filip Stojilković,Cracovia,F,F,26,2000-01-04,186.0,Switzerland,3200000.0,18,18,1525.0,6.923475409836065,7.0,2.0,8.1707,1.30757225,filip-stojilkovic,47,16.0,15.0,353.0,187.0,113.0,12.0,9.0,2.0,9.0,3.0,35.0,54.0,17.0,16.0,5.0,1.0,3.0,13.0,27.0,137.0,13.0,5.0,3.73,-4.305000000000005,0.0,0.0,0.0,0.413,0.482,0.077,2.774,0.708,0.0,0.295,0.177,1.593,FWD,9.0,9.47827225,3.2
116958,Jakub Czerwiński,Piast Gliwice,D,D,34,1991-08-06,183.0,Poland,260000.0,32,17,1523.0,6.720302233902759,0.0,0.0,0.556,0.45879062,jakub-czerwinski,9,7.0,1.0,1156.0,954.0,845.0,6.0,96.0,41.0,1.0,0.0,54.0,62.0,34.0,29.0,9.0,8.0,13.0,94.0,52.0,120.0,23.0,9.0,2.3,344.20955192344,0.0,0.0,0.0,0.0,0.033,0.027,0.532,0.355,0.0,0.532,0.768,3.073,DEF,0.0,1.01479062,0.26
997532,Aleks Ławniczak,Zagłębie Lubin,D,D,27,1999-05-05,189.0,Poland,630000.0,20,17,1518.0,6.903557312252965,1.0,1.0,1.5658,0.94803221,aleks-lawniczak,14,8.0,3.0,858.0,583.0,451.0,7.0,75.0,27.0,1.0,1.0,80.0,56.0,54.0,37.0,15.0,8.0,20.0,121.0,47.0,159.0,18.0,10.0,1.2,9.16778269014,1.0,0.0,0.0,0.059,0.093,0.056,0.83,0.415,0.059,0.889,1.186,2.787,DEF,2.0,2.5138322100000003,0.63
122833,Paweł Olkowski,Górnik Zabrze,D,D,36,1990-02-13,184.0,Poland,130000.0,34,16,1510.0,6.875480450629556,0.0,1.0,1.2951,1.24579435,pawe-olkowski,17,11.0,2.0,1154.0,680.0,551.0,22.0,51.0,18.0,76.0,13.0,104.0,90.0,34.0,35.0,38.0,18.0,18.0,48.0,74.0,283.0,13.0,14.0,4.36,1175.1369569932526,33.0,0.0,0.0,0.0,0.077,0.074,1.013,1.311,1.967,2.265,1.073,4.411,DEF,1.0,2.54089435,0.13
357772,Mikkel Maigaard,Cracovia,M,M,30,1995-09-20,181.0,Denmark,515000.0,18,18,1502.0,6.929227696404794,1.0,2.0,2.0378,2.56534957,mikkel-maigaard,25,9.0,4.0,1112.0,826.0,690.0,22.0,87.0,42.0,68.0,21.0,58.0,63.0,13.0,16.0,19.0,10.0,11.0,16.0,76.0,228.0,15.0,22.0,2.62,48.09,0.0,0.0,0.0,0.06,0.122,0.154,1.498,1.318,0.0,1.138,0.659,4.554,MID,3.0,4.603149569999999,0.515
907506,Michał Król,Motor Lublin,M,M,26,2000-03-14,173.0,Poland,325000.0,30,18,1498.0,6.721895861148197,1.0,2.0,2.4092,1.86352368,michal-krol,24,8.0,7.0,673.0,302.0,238.0,14.0,7.0,1.0,64.0,10.0,74.0,89.0,11.0,13.0,16.0,12.0,12.0,17.0,59.0,250.0,14.0,26.0,3.44,195.8604376075409,5.0,0.0,0.0,0.06,0.145,0.112,1.442,0.841,0.3,0.961,0.721,3.545,MID,3.0,4.2727236799999995,0.325
796432,Jean Carlos Silva,Raków Częstochowa,M,M,30,1996-05-10,185.0,Spain,1100000.0,24,17,1489.0,7.289993284083278,3.0,3.0,1.5916,3.595967,jean-carlos-silva,16,2.0,7.0,1002.0,602.0,481.0,30.0,45.0,23.0,57.0,24.0,102.0,82.0,18.0,18.0,31.0,20.0,16.0,39.0,80.0,249.0,11.0,36.0,2.94,1277.7966267563934,45.0,0.0,0.0,0.181,0.096,0.217,0.967,1.813,2.72,1.874,0.967,4.835,MID,6.0,5.187567,1.1
